veh,nRIDES,nREJECTED,DRIVING_TIME,DRIVING_DIST,COMMISSION,REVENUE,COST,NET_INCOME,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,worked_days,experienced,perc_income,learned,util_d,util_nd,prob_d,drive_decision,day
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,out,16
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,True,42.86686446726418,False,4.286686446726418,2.9518691159827917,0.791636361364007,drive,16
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,11,True,38.42774958376434,False,3.842774958376434,3.748193622406953,0.5236277228807692,out,16
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,False,38.7190189263818,False,3.87190189263818,5.3192529263818,0.19040957930600988,out,16
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,7,True,43.25227049479956,False,4.325227049479956,4.965943112511357,0.34508469030891814,drive,16
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,37.61325206708912,False,3.7613252067089125,4.540186158315999,0.31456542897470297,out,16
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,41.70024373742333,False,4.170024373742333,4.199788981921007,0.4925593972694969,drive,16
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,6,True,35.08809440716125,False,3.508809440716125,3.8817992885934958,0.40781876694959485,out,16
9,17.0,0.0,9564.0,95.64,9.335619999999999,84.02058,23.91,60.11058,False,0,17.0,151.0,325.0,0,3573.0,0,15.0,510.0,5991.0,11017.0,0,0,0,0,0,15,True,46.16489204667842,False,4.616489204667842,1.9154030644011322,0.9370907041816644,drive,16
10,17.0,0.0,9551.0,95.51,9.59588,86.36292,23.8775,62.485420000000005,False,0,50.0,169.0,320.0,0,3808.0,0,0.0,510.0,5743.0,10999.0,0,0,0,0,0,8,True,45.98700491572092,False,4.5987004915720915,3.9935221612389,0.6468401310450161,drive,16
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,out,16
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,12,True,33.777191860547504,False,3.3777191860547506,3.167930618038072,0.5522556295032243,drive,16
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,True,43.37340301163726,True,4.337340301163726,4.769255936757637,0.3936689883728412,out,16
14,15.0,0.0,8090.0,80.9,8.001,72.009,20.225,51.784,False,0,0.0,150.0,260.0,0,3553.0,0,0.0,450.0,4537.0,12649.0,0,0,0,0,0,10,True,41.247608654691064,False,4.124760865469106,2.716668047568993,0.8034649566690569,out,16
15,16.0,0.0,8903.0,89.03,7.896979999999999,71.07282,22.2575,48.81531999999999,False,0,106.0,180.0,280.0,0,3773.0,0,0.0,480.0,5130.0,11650.0,0,0,0,0,0,12,True,40.57799964728287,False,4.057799964728288,2.927294001153708,0.7559322607930039,drive,16
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,out,16
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,out,16
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,True,41.61018700977514,False,4.161018700977514,4.64304836736365,0.38177296374846376,out,16
19,23.0,0.0,9707.0,97.07000000000001,12.41534,111.73805999999999,24.267500000000002,87.47055999999999,False,0,70.0,203.0,368.0,0,2877.0,0,12.0,690.0,6830.0,10549.0,0,0,0,0,0,3,False,38.462042179957336,True,3.8462042179957336,5.281818871982935,0.19222536326358558,out,16
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,14,True,39.233994984375684,False,3.9233994984375684,3.3633369505038475,0.6364670125429972,drive,16
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,out,17
2,6.0,0.0,3067.0,30.67,3.11822,28.063979999999997,7.6675,20.396479999999997,False,0,2463.0,75.0,100.0,0,992.0,0,0.0,180.0,2075.0,15714.0,0,0,0,0,0,10,True,39.12180038938682,False,3.9121800389386823,2.9518691159827917,0.72318405276131,drive,17
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,11,True,38.42774958376434,False,3.842774958376434,3.748193622406953,0.5236277228807692,drive,17
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,False,38.7190189263818,False,3.87190189263818,5.3192529263818,0.19040957930600988,out,17
5,8.0,0.0,3674.0,36.74,4.6558399999999995,41.902559999999994,9.185,32.71755999999999,False,0,1115.0,105.0,140.0,0,739.0,0,0.0,240.0,2935.0,16325.0,0,0,0,0,0,7,True,41.496485412332966,False,4.149648541233296,4.965943112511357,0.3065507851786417,out,17
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,37.61325206708912,False,3.7613252067089125,4.540186158315999,0.31456542897470297,out,17
7,11.0,0.0,5170.0,51.7,5.4075,48.6675,12.925,35.74249999999999,False,0,1552.0,150.0,200.0,0,1653.0,0,0.0,330.0,3517.0,14197.0,0,0,0,0,0,9,True,40.70728644785277,False,4.0707286447852775,4.199788981921007,0.46777962671560097,out,17
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,6,True,35.08809440716125,False,3.508809440716125,3.8817992885934958,0.40781876694959485,out,17
9,10.0,0.0,4982.0,49.82,5.54092,49.86828,12.455,37.41328,False,0,3525.0,150.0,200.0,0,1462.0,0,0.0,300.0,3520.0,12442.0,0,0,0,0,0,16,True,44.70629003889868,False,4.470629003889868,1.9154030644011322,0.9279238143695876,drive,17
10,13.0,0.0,6463.0,64.63,6.3924,57.5316,16.1575,41.3741,False,0,50.0,180.0,240.0,0,2270.0,0,0.0,390.0,4193.0,14276.0,0,0,0,0,0,9,True,45.21818742976743,False,4.521818742976744,3.9935221612389,0.6290857291494855,drive,17
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,drive,17
12,8.0,0.0,3110.0,31.1,3.92098,35.28882,7.775,27.513820000000003,False,0,6912.0,105.0,136.0,0,922.0,0,4.0,240.0,2188.0,11092.0,0,0,0,0,0,12,True,32.73329655045625,False,3.2733296550456252,3.167930618038072,0.5263253931245444,out,17
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,True,43.37340301163726,True,4.337340301163726,4.769255936757637,0.3936689883728412,out,17
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,11,True,41.247608654691064,False,4.124760865469106,2.716668047568993,0.8034649566690569,drive,17
15,9.0,0.0,4152.0,41.52,5.20114,46.81026,10.38,36.43026,False,0,387.0,120.0,160.0,0,1294.0,0,0.0,270.0,2858.0,16510.0,0,0,0,0,0,13,True,39.886709706069055,False,3.988670970606906,2.927294001153708,0.7429535980063294,out,17
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,out,17
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,False,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,drive,17
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,True,41.61018700977514,False,4.161018700977514,4.64304836736365,0.38177296374846376,out,17
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,38.462042179957336,True,3.8462042179957336,5.281818871982935,0.19222536326358558,drive,17
20,13.0,0.0,5403.0,54.03,5.985979999999999,53.87381999999999,13.5075,40.36631999999999,False,0,70.0,195.0,260.0,0,1584.0,0,0.0,390.0,3819.0,15281.0,0,0,0,0,0,14,True,39.42271582031307,False,3.9422715820313075,3.3633369505038475,0.6408222282389501,drive,17
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,drive,18
2,11.0,0.0,4982.0,49.82,6.39646,57.56814,12.455,45.11314,False,0,60.0,150.0,194.0,0,1196.0,0,6.0,330.0,3786.0,15877.0,0,0,0,0,0,11,True,40.12035699115568,False,4.012035699115568,2.9518691159827917,0.7427223782687661,drive,18
3,14.0,0.0,5512.0,55.120000000000005,6.604359999999999,59.439239999999984,13.780000000000001,45.65923999999998,False,0,50.0,180.0,240.0,0,1498.0,0,0.0,420.0,4014.0,15197.0,0,0,0,0,0,11,True,39.632997986470286,False,3.9632997986470286,3.748193622406953,0.5535701426600133,drive,18
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,False,38.7190189263818,False,3.87190189263818,5.3192529263818,0.19040957930600988,out,18
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,True,41.496485412332966,False,4.149648541233296,4.965943112511357,0.3065507851786417,drive,18
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,37.61325206708912,False,3.7613252067089125,4.540186158315999,0.31456542897470297,out,18
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,True,40.70728644785277,False,4.0707286447852775,4.199788981921007,0.46777962671560097,drive,18
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,6,True,35.08809440716125,False,3.508809440716125,3.8817992885934958,0.40781876694959485,drive,18
9,15.0,0.0,5703.0,57.03,7.3696,66.3264,14.2575,52.068900000000006,False,0,17.0,180.0,225.0,0,1559.0,0,15.0,450.0,4144.0,15009.0,0,0,0,0,0,17,True,45.933391699082236,False,4.593339169908224,1.9154030644011322,0.9357120816494102,drive,18
10,14.0,0.0,5695.0,56.95,6.8019,61.217099999999995,14.2375,46.97959999999999,False,0,106.0,195.0,260.0,0,1355.0,0,0.0,420.0,4340.0,14923.0,0,0,0,0,0,10,True,45.511756191472855,False,4.551175619147286,3.9935221612389,0.6359094220671613,drive,18
11,6.0,0.0,2808.0,28.080000000000002,3.6870399999999997,33.18336,7.0200000000000005,26.16336,False,0,571.0,75.0,100.0,0,861.0,0,0.0,180.0,1947.0,17865.0,0,0,0,0,0,3,False,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,out,18
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,13,True,32.73329655045625,False,3.2733296550456252,3.167930618038072,0.5263253931245444,drive,18
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,8,True,43.37340301163726,True,4.337340301163726,4.769255936757637,0.3936689883728412,drive,18
14,8.0,0.0,3132.0,31.32,3.6450400000000003,32.80536,7.83,24.975360000000002,False,0,387.0,105.0,140.0,0,1042.0,0,0.0,240.0,2090.0,17595.0,0,0,0,0,0,11,True,38.535567212242555,False,3.8535567212242556,2.716668047568993,0.7571079378557143,out,18
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,14,True,39.886709706069055,False,3.988670970606906,2.927294001153708,0.7429535980063294,drive,18
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,out,18
17,9.0,0.0,3407.0,34.07,4.771059999999999,42.939539999999994,8.5175,34.422039999999996,False,0,0.0,105.0,140.0,0,877.0,0,0.0,270.0,2530.0,17677.0,0,0,0,0,0,3,False,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,out,18
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,True,41.61018700977514,False,4.161018700977514,4.64304836736365,0.38177296374846376,out,18
19,9.0,0.0,5056.0,50.56,5.37698,48.39282,12.64,35.75282,False,0,910.0,135.0,180.0,0,1740.0,0,0.0,270.0,3316.0,15048.0,0,0,0,0,0,4,False,38.462042179957336,True,3.8462042179957336,5.281818871982935,0.19222536326358558,out,18
20,9.0,0.0,3815.0,38.15,4.84568,43.61111999999999,9.5375,34.07361999999999,False,0,1363.0,120.0,160.0,0,864.0,0,0.0,270.0,2951.0,15871.0,0,0,0,0,0,15,True,38.5311998502609,False,3.85311998502609,3.3633369505038475,0.620055319489356,drive,18
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,21599.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,out,19
2,11.0,0.0,3524.0,35.24,5.656,50.903999999999996,8.81,42.093999999999994,False,0,2148.0,105.0,140.0,0,710.0,0,0.0,330.0,2814.0,15352.0,0,0,0,0,0,12,True,40.44929749262974,False,4.044929749262974,2.9518691159827917,0.7489576205591565,drive,19
3,7.0,0.0,3689.0,36.89,4.39166,39.524939999999994,9.2225,30.302439999999994,False,0,2463.0,105.0,140.0,0,839.0,0,0.0,210.0,2850.0,14992.0,0,0,0,0,0,12,True,38.077904988725244,False,3.8077904988725244,3.748193622406953,0.5148948107768876,out,19
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,False,38.7190189263818,True,3.87190189263818,5.3192529263818,0.19040957930600988,out,19
5,10.0,0.0,4762.0,47.62,5.319859999999999,47.87873999999999,11.905,35.97373999999999,False,0,0.0,150.0,200.0,0,1549.0,0,0.0,300.0,3213.0,16187.0,0,0,0,0,0,8,True,40.57602784361081,False,4.057602784361081,4.965943112511357,0.28733957746663713,out,19
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,37.61325206708912,False,3.7613252067089125,4.540186158315999,0.31456542897470297,drive,19
7,11.0,0.0,4293.0,42.93,5.51544,49.63896,10.7325,38.906459999999996,False,0,2276.0,150.0,200.0,0,994.0,0,0.0,330.0,3299.0,14350.0,0,0,0,0,0,10,True,40.40714870654398,False,4.040714870654398,4.199788981921007,0.46031512098751953,drive,19
8,3.0,0.0,1949.0,19.490000000000002,2.0136199999999995,18.122579999999996,4.8725000000000005,13.250079999999995,False,0,756.0,45.0,60.0,0,625.0,0,0.0,90.0,1324.0,18699.0,0,0,0,0,0,6,True,31.44842533930104,False,3.1448425339301043,3.8817992885934958,0.32366997585767054,drive,19
9,12.0,0.0,4587.0,45.87,6.506080000000001,58.55472,11.4675,47.08722,False,0,17.0,180.0,216.0,0,835.0,0,24.0,360.0,3752.0,16215.0,0,0,0,0,0,18,True,46.125696415901864,False,4.612569641590187,1.9154030644011322,0.9368592429669332,drive,19
10,11.0,0.0,3783.0,37.83,5.703740000000001,51.33366000000001,9.4575,41.87616000000001,False,0,106.0,120.0,160.0,0,772.0,0,0.0,330.0,3011.0,17100.0,0,0,0,0,0,11,True,44.90582349289405,False,4.490582349289405,3.9935221612389,0.6217682161717665,drive,19
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,out,19
12,10.0,0.0,4328.0,43.28,5.382159999999999,48.43943999999999,10.82,37.61943999999999,False,0,648.0,150.0,188.0,0,832.0,0,12.0,300.0,3496.0,15973.0,0,0,0,0,0,13,True,33.54765379204688,False,3.354765379204688,3.167930618038072,0.5465732903406606,out,19
13,5.0,0.0,2309.0,23.09,2.98746,26.88714,5.7725,21.114639999999998,False,0,3192.0,75.0,100.0,0,400.0,0,0.0,150.0,1909.0,15773.0,0,0,0,0,0,8,True,43.37340301163726,True,4.337340301163726,4.769255936757637,0.3936689883728412,out,19
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,12,True,38.535567212242555,False,3.8535567212242556,2.716668047568993,0.7571079378557143,drive,19
15,10.0,0.0,3815.0,38.15,5.1219,46.0971,9.5375,36.559599999999996,False,0,387.0,135.0,180.0,0,958.0,0,0.0,300.0,2857.0,16782.0,0,0,0,0,0,14,True,39.33219142172421,False,3.933219142172421,2.927294001153708,0.7322219359571247,drive,19
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,out,19
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,out,19
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,True,41.61018700977514,True,4.161018700977514,4.64304836736365,0.38177296374846376,out,19
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,False,38.462042179957336,True,3.8462042179957336,5.281818871982935,0.19222536326358558,out,19
20,5.0,0.0,2248.0,22.48,2.78726,25.08534,5.62,19.465339999999998,False,0,2650.0,75.0,100.0,0,662.0,0,0.0,150.0,1586.0,16376.0,0,0,0,0,0,16,True,35.35355654188408,False,3.5353556541884084,3.3633369505038475,0.5428989448527404,out,19
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,False,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,out,20
2,13.0,0.0,4799.0,47.99,6.6117799999999995,59.50601999999999,11.9975,47.50851999999999,False,0,401.0,165.0,207.0,0,1214.0,0,13.0,390.0,3585.0,15624.0,0,0,0,0,0,13,True,41.625834577191455,False,4.162583457719146,2.9518691159827917,0.7704253191806525,drive,20
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,13,True,38.077904988725244,False,3.8077904988725244,3.748193622406953,0.5148948107768876,out,20
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,False,38.7190189263818,True,3.87190189263818,5.3192529263818,0.19040957930600988,out,20
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,40.57602784361081,False,4.057602784361081,4.965943112511357,0.28733957746663713,out,20
6,11.0,0.0,4845.0,48.45,5.940479999999999,53.46431999999999,12.1125,41.35181999999999,False,0,0.0,135.0,180.0,0,1315.0,0,0.0,330.0,3530.0,16109.0,0,0,0,0,0,9,True,38.23634672257427,False,3.823634672257427,4.540186158315999,0.3281528207440342,drive,20
7,13.0,0.0,5403.0,54.03,5.485759999999999,49.37183999999999,13.5075,35.86433999999999,False,0,696.0,165.0,220.0,0,1681.0,0,0.0,390.0,3722.0,14725.0,0,0,0,0,0,11,True,39.65001392211998,False,3.9650013922119984,4.199788981921007,0.441571264333213,out,20
8,9.0,0.0,3811.0,38.11,4.273359999999999,38.46024,9.5275,28.93274,False,0,1667.0,120.0,160.0,0,1177.0,0,0.0,270.0,2634.0,15571.0,0,0,0,0,0,7,True,31.029144449417533,False,3.1029144449417534,3.8817992885934958,0.3145602775377351,out,20
9,10.0,0.0,4537.0,45.37,5.54932,49.94387999999999,11.3425,38.60137999999999,False,0,17.0,120.0,145.0,0,1391.0,0,15.0,300.0,3146.0,16465.0,0,0,0,0,0,19,True,44.87164367991822,False,4.487164367991823,1.9154030644011322,0.9290219244028782,drive,20
10,7.0,0.0,3074.0,30.740000000000002,3.0966599999999995,27.869939999999993,7.6850000000000005,20.18493999999999,False,0,1880.0,105.0,140.0,0,1050.0,0,0.0,210.0,2024.0,16190.0,0,0,0,0,0,12,True,40.785676244078374,False,4.078567624407838,3.9935221612389,0.521248560242786,drive,20
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,33.08186855162304,True,3.308186855162304,5.557543130973823,0.09540500568992849,out,20
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,14,True,33.54765379204688,False,3.354765379204688,3.167930618038072,0.5465732903406606,drive,20
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,9,True,43.37340301163726,True,4.337340301163726,4.769255936757637,0.3936689883728412,out,20
14,13.0,0.0,5747.0,57.47,6.487879999999999,58.39091999999999,14.3675,44.02341999999999,False,0,834.0,165.0,220.0,0,1702.0,0,0.0,390.0,4045.0,14243.0,0,0,0,0,0,12,True,39.45020934353546,False,3.9450209343535465,2.716668047568993,0.7735301609212779,drive,20
15,9.0,0.0,4172.0,41.72,4.11488,37.03392,10.43,26.603920000000002,False,0,889.0,135.0,180.0,0,1447.0,0,0.0,270.0,2725.0,15953.0,0,0,0,0,0,15,True,37.21081285143685,False,3.721081285143685,2.927294001153708,0.6886439548473371,drive,20
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,False,21.952179450450743,True,2.195217945045074,4.390435890090148,0.1001807419185836,drive,20
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4,False,52.30140740001161,True,5.230140740001161,7.543338440006969,0.09003581548927393,drive,20
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,True,41.61018700977514,True,4.161018700977514,4.64304836736365,0.38177296374846376,out,20
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,False,38.462042179957336,True,3.8462042179957336,5.281818871982935,0.19222536326358558,out,20
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,17,True,35.35355654188408,False,3.5353556541884084,3.3633369505038475,0.5428989448527404,out,20
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,5,False,41.04149603466955,True,4.104149603466955,5.132956827735639,0.2633154139592103,out,21
2,5.0,0.0,2336.0,23.36,2.76808,24.91272,5.84,19.07272,False,0,401.0,75.0,100.0,0,719.0,0,0.0,150.0,1617.0,18537.0,0,0,0,0,0,14,True,37.86698214765955,False,3.786698214765955,2.9518691159827917,0.6973750480915928,out,21
